smiles,fitness
C[C@H]1CN(C(=O)c2ccc(Cl)c(S(C)(=O)=O)c2)C[C@@H]1[NH+](C)C,8.2
C=CCN/C(S)=C(\C(=O)c1ccc(C)c([N+](=O)[O-])c1)[n+]1ccccc1,8.3
Cc1cccc(-c2noc(CN(C)C(=O)Cc3ccccc3)n2)c1,10.0
Cc1ccc(C#N)cc1S(=O)(=O)NCc1ccnc(OC(C)(C)C)c1,9.8
CC[C@H](C(=O)NCc1ccc(C)cc1)N(c1cccc(Cl)c1)S(C)(=O)=O,9.5
Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CCN(C(=O)[C@@H]2CCCO2)CC1,8.9
O[C@H]1CCC[C@@H]1CC[N@H+](CC1CC1)C1CC1,7.5
CC(C)CC[N@@H+]1Cc2cccc(NC(=O)C(=O)NC[C@@H]3CC=CCC3)c2C1,9.8
CC(=O)c1ccc(NC(=O)Cc2c(C)nc3nc(-c4ccccc4Cl)nn3c2C)cc1,10.2
O=C(Cn1ccnc1)N[C@H]1CC[N@H+](CC2CCCC2)C1,8.4
CC[C@@H](CSC)NC(=O)NCc1cccc(OC)c1,7.8
O=S(=O)(Nc1ccc(-c2ccc(N3CCCCCC3)nn2)cc1)c1ccc(F)cc1F,11.3
COc1cc2c(cc1OC)[C@H](c1cccs1)N(C(C)=O)CC2,7.0
COC(=O)/C=C/C=C/C=C(\C)C(=O)OC,7.2
Cc1nc(-c2ccncc2)sc1C[NH3+],7.0
O=C(CSc1ncc2ccccn12)N1CCc2sccc2C1,9.2
Cc1ccc(C(=O)N2CCc3ccc(CNS(=O)(=O)c4cc(C)ccc4C)cc32)cc1,13.3
COc1cccc(C(=O)N/N=C/c2cccc(OC)c2OC(C)C)c1,9.4
CC(C)n1cc(S(=O)(=O)N2CCn3c(nn(C)c3=O)C2)cn1,8.0
CC(=O)N1CCC[C@@H](Cc2ccc(NCCN3CCCC3=O)n[nH+]2)C1,9.7
CCc1ccc(O)c(NC(=O)c2ccc(-n3cccn3)cc2)c1,10.4
C[C@@H](Cc1cccs1)N(C)C(=O)/C=C/c1ccc2c(c1)CCO2,9.9
Clc1ccc2c(N3CC[NH+](Cc4csc5ccccc45)CC3)ncnc2c1,9.9
COCC[N@H+](C)C[C@@H]1CN(C(=O)c2c(C)n(C)c3ccc(O)cc23)C[C@@H]1CO,7.7
CN1C(=O)c2cccc3cc(S(=O)(=O)N4CCOCC4)cc(c23)C1=O,8.7
C[C@@H](CNC1CC[NH+](C2CCCCC2)CC1)[S@@](C)=O,8.1
CCCCc1nnc(NC(=O)CCc2ccc(Cl)cc2)s1,8.6
Cc1nc([C@@H]2CCCCN2C(=O)c2cnn(C)c2)nc2c1CC(=O)N2Cc1cccc(F)c1,9.3
CC(C)c1nn(C)cc1CN1C[C@H](c2ccccc2Cl)OC[C@H]1C,9.2
COc1ccc(O[C@H](C)C(=O)N(C)[C@@H](C)Cc2cccs2)cc1,8.1
CCC(CC)[C@@H](C)n1c(N)nc2c[nH+]ccc21,7.0
CN[C@@H](c1ccccc1C)C1([NH+]2CCCC2)CCCC1,7.5
CN(C[C@@H]1CCC[N@@H+]1C)CC1(C[NH2+]C2CC2)CCOCC1,6.9
CCCNC(=O)Nc1ccc(Cl)c(C(=O)NCc2cccs2)c1,9.1
COc1ccc([C@H](C)[NH2+]Cc2cccc(NC(=O)N(C)C)c2)cc1F,10.4
COCCCNC(=O)Nc1cccc(C(=O)N2CCCC2)c1,8.8
COC[C@@H](C)CC(=O)Nc1ncc(C#CCN)s1,6.9
CCC(CC)(NC(=O)c1ccc(C)s1)C(=O)[O-],7.4
CCOc1c(Cl)cc(C(=O)N(CC)c2ccccc2C)cc1OC,7.0
C[C@H]1C[C@H]1N1CC(=O)NC1=O,6.3
Cc1ccc(N2C(=O)N=C([O-])/C(=C\c3c(O)ccc4ccccc34)C2=O)cc1,12.5
C[C@@H](NC(=O)Nc1ccn(-c2ncccc2Cl)n1)[C@@H]1CCCO1,9.8
CC[NH2+][C@H]1CC[C@H](OCC2CCCCC2)C1,7.3
O=C(c1ccccc1)C1CCN(C(=O)COc2ccc(Br)cc2F)CC1,10.4
O=C(CSc1n[nH]c(=O)n1CCc1ccccc1)Nc1ccccc1Cl,9.7
COC(=O)c1c(N2C(N)=C(C#N)[C@@H](c3cccnc3)C3=C2CC(C)(C)CC3=O)sc2c1CCCC2,-3.5
COc1ccccc1C(=O)NCCc1ccccc1F,9.1
COc1cc(Br)c(CCNC(=O)C2CCCC2)cc1OC,8.3
Cc1ccc([C@@H](C)NC(=O)[C@H]2CCO[C@@H]2C)cc1[N+](=O)[O-],8.6
CC(=O)c1ccc(S(=O)(=O)N(Cc2ccccc2)[C@H](C)C2CC2)cc1,8.7
COc1ccccc1CNC(=O)CS(=O)(=O)Cc1c(C)nn(C)c1Cl,8.9
CC1=C(C(=O)COC(=O)c2sc3nc(C)[nH]c(=O)c3c2C)C[C@H](C)N1c1ccccc1,9.6
COCCn1/c(=N\C(=O)[C@H]2CCCCN2S(C)(=O)=O)sc2cc(NC(C)=O)ccc21,7.8
CCOC(=O)COC(=O)c1ccn(C(C)C)n1,6.6
O=C(CCCn1cncn1)N1CCC[C@@H](N2CCNC2=O)C1,7.9
CCc1ccc(N2C[C@H](C(=O)Nc3nc(C4=CC(C(=O)OC)=NC4)cs3)CC2=O)cc1,9.9
CC[C@@H]1CCCC[N@@H+]1CCNC(=O)NNc1cccc(F)c1F,9.5
CNC(=O)c1cc(C)ccc1N[C@@H]1CCN(c2sccc2C#N)C1=O,9.6
CCC(C)(CC)[NH2+]CC(=O)N(C1CCCCC1)[C@@H]1CCS(=O)(=O)C1,7.4
Cc1ccc(C)c(N2C[C@@](O)(c3ccc(F)cc3)[N+]3=C2SCCC3)c1,8.5
CCOc1cccc(CNCCc2ccc(Cl)cc2Cl)c1,9.2
Cc1ccccc1C[C@H](C[C@@H]1Cc2ccccc21)C(=O)[O-],9.9
COc1ccc(CN2C(=O)c3oc4ccc(C)cc4c(=O)c3[C@@H]2c2ccc(OCC(N)=O)cc2)cc1,6.1
C[C@@H](Sc1nnc(N2CCOCC2)n1CC(F)(F)F)C(N)=O,7.2
CC1(C)CC[C@@H]([NH+]2CCC(Cc3ccccc3)CC2)[C@@H]1[NH3+],10.3
C[C@H](OC(=O)c1cccn1C)C(=O)Nc1ccccc1C#N,8.7
CCc1nn(C)c(Cl)c1CNC[C@@H]1C[C@@H](O)C[N@@H+]1Cc1ccccc1,9.4
[NH3+]C[C@@H](C[C@H]1Cc2cc(F)ccc2O1)c1cccc(F)c1,9.9
C=CCCCN(C)C(=O)c1cc(-c2csc(C)n2)c[nH]1,8.1
Cn1ccnc1C(=O)[C@@H]1CCCN(C(=O)c2n[nH]c3ccccc23)C1,9.8
CC(C)N(CC#N)C(=O)c1ccnc(OC2CCC2)c1,7.7
Cc1ccc(OCCNC(=O)CNC(=O)c2ccc(C)cc2)cc1,9.6
CCOP(=O)(OCC)c1nc(-c2ccc(Cl)cc2Cl)oc1N1CCOCC1,8.1
CCC[C@H]1c2ccc(C)n2CCN1C(=O)Nc1ccccc1CC,9.6
CCOc1ccc2nc(SCC(=O)Nc3ccc(SC)cc3)sc2c1,8.7
CCc1[nH]nc2c1[C@@]1(C(=O)Nc3ccc(Cl)cc31)C(C#N)=C(N)O2,8.9
Cc1ccc(C[C@H]2CCCN2C(=O)c2cncc(Br)c2)cc1,9.7
Cc1csc(CNC(=O)Nc2ccc(Br)cc2)n1,8.9
CN(CCOCC1CC1)C(=O)c1cnn(C)c1-n1cccc1,7.3
CS(=O)(=O)[C@@H]1CCC[C@@H]([C@H]([NH3+])c2ccsc2)C1,7.7
COCc1cc(N2CCCC[C@H]2C(=O)[O-])nc(-c2ccc(Cl)cc2)n1,8.9
CCn1ccnc(Nc2cccc(CN(C)C(C)=O)c2)c1=O,9.4
N#C[C@H]1CCC[C@H]1N[C@H]1CCC[C@@H]([NH3+])C1,6.8
Cc1ccc(-c2cn(C[C@H]3CCCN(S(C)(=O)=O)C3)nn2)cc1,9.9
Cc1ccc(O[C@@H](C)C(=O)NNC(=S)NC(=O)c2ccc(Cl)cc2)cc1C,10.3
O=C(Nc1nnc(-c2ccc(F)cc2)o1)c1ccccc1Cl,10.0
CC[C@@H]([NH2+]Cc1cccc(NC(=O)[C@@H]2CCCO2)c1)c1cccs1,9.5
O=C(Nc1ccc(Cl)cc1F)c1ccc2c(c1)OCO2,10.0
COc1ccc(-c2cc(C(=O)N3CCC3)c3ccccc3n2)cc1OC,9.3
CCCc1cc(C(=O)NNC(=O)c2cccc(Br)c2)[nH]n1,9.6
CN(C)C(=O)CN1CCN(C(=O)CSc2nnc(-c3ccccc3Cl)n2C2CCCC2)CC1,7.4
O=C(Nc1n[nH]c([S-])n1)N[C@H]1CCS(=O)(=O)C1,8.0
Cc1cc(SCc2ccccc2)ncc1N,8.4
C=CC[NH2+]C/C=C/COc1ccc(F)cc1,7.1
Cc1cccc(C(C)C)c1NC(=O)[C@H](C)[NH+]1CCC(O)(C(F)(F)F)CC1,8.8
C[C@H](Cc1cccc(Cl)c1)[NH2+][C@@H]1CCc2cc(N)ccc21,10.1
CCc1nnc(CN2CCN(C(=O)c3ccccc3F)CC2)o1,8.7
CCc1nc(C)c(C)c2nn(CC(=O)[O-])c(=O)n12,7.3
Cc1cc(C)n([C@H](C)C(=O)N(C)c2cccc3ncccc23)n1,9.0
CCc1cc(CNC(=O)NCCC2CCN(c3cc[nH+]cc3)CC2)on1,9.3
Cc1ccc(-n2ccnc(SCC(=O)Nc3cc(Cl)ccc3C)c2=O)cc1C,10.0
CC(C)[C@@H](NC(=O)c1ccc2[nH]nnc2c1)C(=O)[O-],9.0
O=C1NC(=S)NC(=O)C1=CNc1ccccc1C(F)(F)F,9.3
CCNC(=O)NC1(C(=O)NCc2sc(-c3ccccc3)nc2C)CCCC1,10.1
COc1ccc(OC)c(-c2cc(Cl)c3c(c2)C[C@@H](CNC(=O)c2ccncc2)O3)c1,9.9
CC[C@@H](NC(=O)N[C@@H]1CCCc2ccc(F)cc21)c1c(C)nn(C)c1C,8.8
CC(C)N(C)C(=O)CSCc1cc(=O)n2ccsc2n1,7.9
O=C1COc2cc(OCc3c(F)cccc3Cl)ccc21,9.8
NC(=O)c1cc(-c2csc(NC(=O)c3ccc(Br)o3)n2)c[nH]1,9.0
CN(Cc1ccc(Cl)cc1Cl)C(=O)c1cccc(S(=O)(=O)N(C)C)c1,10.0
COc1ccccc1SCC[C@@H]1CCC[C@@]1(O)C[NH3+],8.7
COc1ccc(-c2nn(C[N@@H+]3CCc4cc(OC)c(OC)cc4C3)c(=S)[nH]2)cc1,9.3
CC(C)c1ccc(/C=N/NC(=O)COc2ccccc2)cc1,9.7
CC[C@H](C#N)NC[C@@]1(C)CCCO1,6.2
Cc1ncsc1C[NH2+][C@@H](C)c1ccc(F)cc1N(C)C,7.9
CCN(C(=O)CN1CCN(C(=O)C(=O)N2CCCC2)CC1)C1CC1,7.9
C[C@H](NC(=O)COc1ccccc1F)c1ccc(-n2ccnc2)cc1,9.8
COc1cc(/C=C2\NC(=S)N(c3ccc(C)cc3C)C2=O)ccc1O,9.4
COc1cc(CN(C)C(=O)c2sc(-c3ccsc3)nc2C)ccc1OC(F)F,8.3
COc1cccc(OC)c1C[N@@H+]1CCC[C@H]1c1cncc(Nc2nnc(C)s2)n1,8.9
CC(C)(c1ccccc1)c1ccc(OC[C@H](O)CN2C(=O)[C@@H]3CCCCN3C2=O)cc1,10.6
COC(=O)[C@H](C)Oc1ccc(Cl)cc1C,7.4
CCCN1C(=O)N[C@@](C)(c2ccc3c(c2)OCO3)C1=O,9.1
Cn1nc(C(C)(C)C)cc1C(=O)N1CCC(OCc2ccc(F)cc2)CC1,9.0
O=C1CCc2cc(C(=O)N[C@H](CO)c3ccco3)ccc2N1,9.6
Cc1cc(C(F)F)nc2sc3c(ncn4nc(-c5cccnc5)nc34)c12,9.2
Cc1ccsc1[C@@H]1CCN(C(=O)c2nc3c(s2)CCCC3)C[C@H]1O,9.6
O=C(CN1C(=O)c2ccccc2S1(=O)=O)c1cccc(S(=O)(=O)N2CCOCC2)c1,10.7
Cc1nc(-c2ccccc2)sc1C(=O)NNC(=O)N[C@@H]1CCC[C@H](C)[C@@H]1C,10.8
CC1(C)CCC[C@@H]1Nc1ccc(C(N)=O)cc1N,9.5
Cc1cc2c(cc1NC(=O)C[NH+]1CCC(Cc3ccccc3)CC1)OCO2,10.8
CCC[C@@H]([NH3+])c1nc([O-])c(-c2ccc(Cl)cc2)c(=O)[nH]1,8.3
c1ccc([C@@H](CNc2ncnc3ccccc23)N2CCOCC2)cc1,9.5
COc1cccc(C(=O)N2CCOC[C@H]2c2ccc(C)o2)c1F,7.8
Cc1cc(NC(=O)[C@@H]2CCO[C@@H]2C)ccc1OC1CCOCC1,9.4
C[C@H](C(=O)NC1CC[NH+](C)CC1)N1CC[NH2+]CC1,7.5
CNC(=O)COC(=O)CCOc1c(C)cccc1C,8.1
CCOC(=O)c1ccc(C)cc1OC(=S)N(C)C,6.7
CCSCC[C@@H](C)N(C)C(=O)c1ccc(=O)n(C)n1,7.0
Cn1c(=O)c2cc(C(=O)N[C@H]3CCOc4ccccc43)cnc2n(C)c1=O,11.3
COc1c(Cl)cc(Cl)cc1/C=C1\SC(=S)N(C2CC2)C1=O,7.9
CO[C@H]1C[NH2+]C[C@H]1NC(=O)Cc1cc(C)ccc1C,8.2
O=C([O-])[C@@H]1CC[C@@H](CS(=O)(=O)c2cccc(F)c2)O1,8.9
O=[N+]([O-])c1c(Nc2ccc(F)c(F)c2)ncnc1Oc1cccc2cccnc12,9.9
CSc1nnc(CN(C)[C@H]2CCSC2)s1,6.1
CC(C)N(C)S(=O)(=O)c1ccc2c(c1)CCN(C(=O)c1ccc[nH]1)C2,9.4
Cc1c(F)cccc1-n1nnc(C(=O)NCc2ccccn2)c1C,10.2
COC1CC[NH+](CCNC(=O)C(=O)Nc2ccc(Cl)c(C#N)c2)CC1,9.1
C[C@@H]1CCCC[C@@H]1NC(=O)NC(=O)C[NH+]1CCC2(CC1)OCCO2,9.8
CCC(C)(C)NC(=O)[C@H](C)[NH2+][C@@H](C)c1cccc(Br)c1,8.6
NNc1ccc(S(=O)(=O)N2CCCC2)cn1,8.0
CN(C)c1cc(C(=O)N2CCC[C@H](n3cccn3)C2)ccn1,8.1
CCC(CC)(CC(=O)NNC(=O)c1cc(C)oc1C)C(=O)[O-],8.9
COCc1nc2cc(NCc3ccc(N4CCCCC4)cc3)ccc2o1,10.1
Cc1nc(CCCN(C)S(=O)(=O)c2cccs2)cs1,7.8
CCc1c(C(=O)Nc2ccc3c(c2)NC(=O)CS3)[nH]c(C)c1C(C)=O,10.5
Cc1noc(CCC(=O)Nc2ccccc2F)n1,8.7
C[C@@H](CC(=O)NC[C@H](C)c1cccs1)c1cccc(F)c1,9.3
C[C@@H](c1ccc(C(F)(F)F)cc1)[S@@](=O)Cc1cn2ccccc2n1,9.4
CSc1ccccc1NC(=O)CSc1ccc(F)cc1N,8.7
Cn1c(=O)n(CCC(=O)N2CCCC2)c(=O)c2cc(S(=O)(=O)Nc3ccccn3)ccc21,10.5
Cc1ccc(NC(=O)CCn2cnc3oc(C)c(C)c3c2=O)cc1C,10.5
Cc1[nH]c2ccccc2c1/C=C1/SC(=S)N(c2cccc(C(=O)[O-])c2)C1=O,8.3
Cc1ccc2nc(S[C@H](C)C(=O)NC3CCC(C)CC3)n(C)c(=O)c2c1,9.1
CSc1ccccc1NC(=O)N1C[C@H]2CC[C@@H]1C[N@H+](CC(=O)N(C)C)C2,7.3
COc1ccc([C@H](C)NC(=O)C(N)=O)cc1,7.7
O=C(CN1C(=O)[C@@H]2CCCCN2c2ccc(C(=O)N3CCCC3)cc21)NCc1ccco1,8.4
C[C@@H](C(=O)O[C@H]1CC[C@H](S(C)(=O)=O)C1)c1cccs1,8.0
CCC[C@H](CO)c1ccccc1C,7.4
CC[C@@H](C#N)Oc1cc(CNc2nccn(C)c2=O)ccc1OC,8.4
O=C(C1CCC1)N1CCC[C@H]1c1cccc(Cc2ccc(Cl)cc2)n1,11.2
O=C(/C=C/C=C/c1ccccc1)c1cccc([N+](=O)[O-])c1,10.7
C[C@H](Sc1ccccn1)C(=O)N(C)CCCc1ccccc1,8.9
O=C(N[C@H]1C=C[C@H](C(=O)[O-])C1)c1ccc(Cl)cc1Cl,8.9
CCC(=O)N1c2ccccc2NC(=O)C[C@@H]1C,7.8
Cc1ccc2c(=O)c(C(=O)c3ccc(Cl)cc3)cn(CC(=O)Nc3ccc4c(c3)OCO4)c2n1,11.3
COc1cc(NC(=O)c2cc(-c3ccc(C)cc3)nc3onc(C)c23)cc(OC)c1,9.7
COc1ccccc1CN1CCC[C@H](c2nnc(-c3scnc3C)o2)C1,10.3
NC(=O)[C@]1(N)CC[C@@H]([NH+]2CCCCCCC2)C1,7.8
Cc1ccccc1Cn1cc(C(=O)NCc2csc(N)n2)nn1,9.6
N#Cc1ccc(-c2noc(/C=C/c3ccccc3OC(F)(F)F)n2)nc1,10.0
Nc1ccc(SCC(=O)N[C@H]2CCS(=O)(=O)C2)nc1,8.3
C[NH+](C)[C@H](CNC(=O)c1cccc(N2C(=O)CCS2(=O)=O)c1)c1ccccc1Cl,10.1
Cc1nn(-c2nncc(-c3ccc(Cl)cc3)n2)c2c1[C@H](c1ccccc1)CC(=O)N2,8.1
Cc1ccc(C)c(S(=O)(=O)Nc2ccc3c(c2)N(C(=O)c2ccco2)CC3)c1,12.1
CN(C)S(=O)(=O)N1C[C@@H]2CC[C@H](C1)N(C(=O)c1ccc(Cl)cc1)C2,9.2
CCC(=O)N1CCC[C@H](C(=O)N2CCc3c(F)ccc(F)c3C2)C1,10.5
C[C@H](SC(C)(C)C)C(=O)N1CCN(c2ccc(F)cc2)CC1,8.9
Cc1cc(C(=O)Nc2ccccc2)ccc1-n1cnnn1,9.8
COCc1cc(Cl)nc(-c2ccccc2C2CC2)n1,8.4
Cc1cc(C)cc(O[C@H]2CCCC(C)(C)[C@@H]2O)c1,9.1
O=c1ccc(SC(F)(F)F)c[nH]1,7.0
O=C1N(c2ccc(Br)cc2)[C@@H]2CS(=O)(=O)C[C@H]2N1c1ccccc1Cl,7.0
CCC[C@H]1CN(C(=O)c2ccccc2OCCOC)CCO1,7.7
CC/[NH+]=C(/NC[C@H]1CCC[C@H]1O)NC(C)(C)C,7.4
CC(C)N(C)S(=O)(=O)c1ccc(C(=O)Nc2sc3c(c2C(N)=O)CC[N@H+](C(C)C)C3)cc1,10.4
Cc1cc([C@H](C)NC(=O)C(=O)Nc2cc(NC(=O)C3CC3)ccc2C)c(C)o1,10.2
Cc1nnc(NCCNc2ncccc2C(F)(F)F)c(C#N)c1C,9.5
O=C(NCc1ccc(Cl)cc1)c1cc2n(n1)[C@H](C(F)(F)F)C[C@H](c1ccc3c(c1)OCO3)N2,11.1
CC(C)(C)c1cc(NC(=O)C2CCC2)no1,7.9
C[N@@H+]1[C@H]2CC[C@@H]1CN(C(=O)CS)CC2,5.8
Cc1nn(-c2ccccc2)c(C[NH+]2CCC([C@@H](C)O)CC2)c1C#N,8.1
COc1cc(Cl)c(C)cc1NC(=O)c1ccc(=O)n(C)c1,8.7
CC[C@H](C)C[N@H+](C)Cc1cc(OC)c2c(c1)OCO2,7.7
O=C(Nc1ccc2c(c1)COC2)N1CC[C@H](O)C1,8.9
C[C@H]([NH2+][C@H](C)CC(=O)N(C)Cc1cccc(Cl)c1)C1CCC1,8.9
C[C@H]1Cc2ccccc2N1S(=O)(=O)c1cccc(C(=O)N2CCN(c3ncccn3)CC2)c1,10.5
CN(C)C(=O)c1cccc(NC(=O)Cc2ccc(N3CCCC3=O)cc2)c1,10.3
COc1cc(OC)c(/C=C(/C)C[NH2+]C2CC2)c(OC)c1,7.4
CC1(C)CC(=O)c2sc(NC(=O)Cn3ccc(=O)c4ccccc43)nc2C1,10.1
CCc1ccc([C@H](C)[NH2+]C2CCN(C(=O)OC(C)C)CC2)o1,8.4
Cc1ccccc1[C@@H](O)CNC(=O)N[C@@H](C)c1c(F)cccc1Cl,10.6
Cc1ccc([C@@H](CNC(=O)Nc2nccs2)N2CCOCC2)o1,8.2
Clc1ccccc1[C@@H]1C=C(c2ccc(Br)cc2)N=C2NN=NN21,10.2
COc1cccc([C@H]2CCCN2C(=O)c2cccc(CCC(C)(C)O)c2)c1,8.0
CCOc1ccccc1/C=c1/sc2nc(/C=C/c3ccc(C)cc3)nn2c1=O,9.2
CCCCC[C@@H](C)Nc1ccc(C(=O)N(C)C)cn1,7.8
CCN(CC)[C@H]1CC[N@H+](Cc2nc(C3CC3)no2)C1,7.6
O=C(N[C@H]1c2ccccc2C[C@H]1O)c1cc(-c2ccccn2)ccc1Cl,12.2
CCNC(=O)CNc1ccc(CC)c(CC)c1,7.9
O=C(NCc1ccc(C(=O)[O-])o1)N[C@@H]1CCS(=O)(=O)C1,8.6
O=C1CCC(=O)N1c1ccc(C2(c3ccc(N4C(=O)CCC4=O)cc3)C(=O)Nc3ccccc32)cc1,10.4
C[C@@H](c1ccco1)N(C)C(=O)NC[C@H](c1ccccc1)N1CCOCC1,8.8
C[C@H]([NH2+][C@H](C)c1cccc(F)c1)c1ccccc1,9.3
Cc1cc2nc(NC3=N[C@@H](O)C=C(CSc4nc5ccccc5[nH]4)N3)nc(C)c2cc1C,11.7
COc1cccc([C@@H]2C[C@H]2C(=O)NCc2cn(-c3ccccc3)nn2)c1,10.0
O=C([O-])[C@@H]1CC=CC[C@@H]1C(=O)N1CCN(C(=O)c2sc3cc([N+](=O)[O-])ccc3c2Cl)CC1,7.1
CS(=O)(=O)CCCC[N@@H+]1CCC[C@@H]1Cc1ccc2ccccc2c1,9.4
CCC[N@H+](C1CC1)C1(CN)CCN(C(C)C)CC1,6.7
COc1ccc(F)c(NC(=O)C(=O)NC[C@H](O)C(C)(C)C)c1,9.2
CCCN(CC(C)(C)C[NH3+])S(=O)(=O)c1ccc(F)cc1C,7.6
CCOC[C@@H]1CCC[N@H+](Cc2c[nH]cn2)C1,6.7
COc1ccccc1NC(=O)[C@@H]1CCCN(C(=O)Nc2cccs2)C1,9.5
CCN(C(=O)CCSc1ccccc1F)[C@H]1CCS(=O)(=O)C1,8.5
COc1ccc(OC)c(C(=O)OCC(=O)c2cc(C)c(C)cc2C)c1,9.3
O=C(c1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1)N(c1ccccn1)c1ccccn1,10.1
CC(C)[C@H](C)[NH2+][C@H]1CCOC2(CCCC2)C1,7.4
O=C(C[n+]1c(-c2ccccc2)cn2ccccc21)c1cccc([N+](=O)[O-])c1,9.7
CC[N@H+](CCC(=O)[O-])[C@@H]1CS[C@@H](C)C1,6.0
CC(=O)N1CCc2cc(C(=O)N[C@@H](CC(C)C)c3nc4ccccc4[nH]3)ccc21,10.0
O=C1[C@H]2CN(c3nccc4nc(C(F)(F)F)ccc34)CCN2C(=O)N1CCc1ccccc1,11.4
CCc1c(CBr)cnn1-c1ccc(OC)cc1,7.6
Clc1ccc2c(c1)[C@@H]([NH2+]CCC1=CCOCC1)CCS2,8.3
Cc1nc(NC(=O)[C@H]2Cc3cc(Cl)ccc3O2)sc1-c1nccn1C,10.4
CCOC(=O)[C@H]1CCC[N@H+](Cc2ccccc2C#N)C1,8.6
Cc1ccc(NC(=O)c2cc(C)c(-c3ccc(F)cc3)s2)cc1S(=O)(=O)N1CCOCC1,9.6
Cc1ccccc1C(=O)NCC(=O)NC[C@H](c1ccco1)[NH+]1CCCCC1,10.6
C[C@H](NC(=O)CSc1ccc(C(N)=O)cc1[N+](=O)[O-])c1cccc(Cl)c1,10.2
O=C(Nc1nccs1)C1CCN(C(=O)Cc2ccccc2)CC1,9.0
Cc1ccc(OCC(=O)N/N=C\c2ccccn2)c(C)c1,9.2
Cc1cc(C)c(NC(=O)CNC(=O)NNC(=O)c2ccccc2)c(C)c1,10.7
O=C1/C(=C/c2ccccc2)Oc2cc(OC(=O)C3CCCCC3)ccc21,11.9
Cn1c(C2CCN(C(=O)c3ccc4cc[nH]c4c3)CC2)n[nH]c1=S,9.5
C[C@@H](C(=O)NC[C@@H]1CCCc2ccccc21)n1c(=O)oc2ccccc21,11.1
COCc1cc([C@H]2C(C#N)=C(N)O[C@H]3N=NC(C)=C32)ccc1OC,7.9
COc1cc(NC(=O)[C@@H]2CCCN(c3ccc(-n4nc(C)cc4C)nn3)C2)cc(OC)c1,10.3
CCNC(=O)c1cccc(CNS(=O)(=O)c2c(C)c(C)cc(C)c2C)c1,10.3
CC(C)(C)[C@H]1CC[C@H]([NH3+])[C@H](Cc2nccs2)C1,8.1
COc1ccc(CC[C@H](C)NC(=O)c2ccc3cc[nH]c3c2)cc1,9.6
CC(=O)Nc1cccc(NC(=O)N[C@H](c2nccs2)C2CC2)c1C,9.2
COC(=O)[C@@H](C(C)C)[C@@H](O)c1c[nH+]cn1C1CC1,7.1
O=C(Nc1cccnc1)c1nnn[n-]1,7.3
Cc1cc(N2CCN(C(=O)COc3ccccc3C#N)CC2)n2ncnc2n1,10.3
O=S(=O)(CC1CCC1)N1CCCC[C@@H]1c1cc2ccccc2[nH]1,10.0
CCc1cc2c(=O)c(-c3ccc4c(c3)OCO4)c(C)oc2cc1OCC(=O)[O-],9.7
C[NH2+][C@H](Cc1ccn(C2CCCCC2)n1)[C@@H](C)OC,7.6
C[C@@H]1Cc2ccccc2N1CC(=O)Nc1ccc(Cl)cc1F,10.0
COc1ccc2nc(NC[C@H](C(C)C)N3CC[NH+](C)CC3)c(C)cc2c1,9.0
C#CCn1/c(=N/S(=O)(=O)c2ccc(C)cc2)sc2cccc(F)c21,9.6
CC(C)[C@H](C)SCC(=O)NC1(C#N)CCCCCC1,8.0
CC(C)CN(Cn1nc(Nc2ccccc2F)sc1=S)[C@H]1CCS(=O)(=O)C1,9.6
C[NH2+][C@H](C)c1cc(F)ccc1OCc1cc(C)on1,7.8
Cc1oc(-c2cccs2)nc1C[S@@](=O)CCO,7.4
CCc1cccc(C)c1NC(=O)Cc1cccc(C)c1,9.8
CC(C)(C)c1ccc(NC(=O)N2CCC(C3OCCO3)CC2)cc1,9.5
COc1ccc(C(=O)N(C)[C@@H](C)C/C(N)=N/O)cc1O,8.7
O=C(/C=C/c1nccs1)Nc1ccc(Sc2nncs2)cc1,8.5
[O-]c1nc(-c2cccnc2)nc2c1CC[N@H+](Cc1ccnc(N3CCOCC3)n1)C2,10.6
CC1=C[C@@H]([C@@H]2NN=C3SC(c4ccccc4)=NN32)N=N1,8.9
Nc1ccccc1[S@](=O)Cc1cccc(O)c1,8.8
Cc1ccccc1OCCNc1ccc(C(F)(F)F)cc1[N+](=O)[O-],9.6
O=C(OC1CCCCC1)c1cc(S(=O)(=O)N2CCCC2)ccc1Cl,10.3
C[C@H]1Cc2ccccc2[C@@H]1NC(=O)c1ccc2c(c1)C(=O)NC2=O,11.0
C[C@H]1CCCN(S(=O)(=O)N[C@@H]2CCCN(c3ccc(C#N)cc3F)C2)C1,9.1
Cc1cc(CN2C[C@@H](C)S[C@H](C)C2)no1,7.0
FC(F)CN1CCCN(Cc2sccc2Br)CC1,7.2
Cc1ccccc1COc1ccc2c(=O)c(Cl)coc2c1,10.0
CC[C@H]([NH2+]Cc1sccc1C)c1cc(Br)ccc1O,8.8
CCCCCC[C@H]([NH3+])C1([NH+]2CCCC2)CCCC1,7.5
COc1cccc2cc(C(=O)NCC3CCN(C(=O)NC(C)(C)C)CC3)c(=O)oc12,10.0
O=C1CC2(CCCCC2)C(=O)N1CC(=O)N(Cc1ccccc1)C1CC1,9.8
